,image,emotion,mouth_distance,average_distance
4328,Tanya_Holyk_0001.jpg,0,-11.333333333333334,82.79434489572826
3181,Michael_Bloomberg_0011.jpg,1,-4.0,73.39751847299117
1492,George_W_Bush_0218.jpg,1,-8.333333333333334,79.21130062723894
2083,Jane_Walker_Wood_0001.jpg,0,-21.666666666666668,77.8848811678677
644,Carlos_Moya_0008.jpg,1,-2.0,65.45631847291506
324,Ariel_Sharon_0051.jpg,0,-27.0,80.52550827345931
1514,George_W_Bush_0286.jpg,0,-5.333333333333333,62.67574598637096
2853,Li_Peng_0008.jpg,0,-10.0,61.98140731655886
3372,Naomi_Watts_0016.jpg,0,-25.333333333333332,75.18066475458419
1457,George_W_Bush_0079.jpg,1,-2.0,69.76237627545821
3857,Rick_Caruso_0001.jpg,1,-7.666666666666667,65.97678696848703
3984,Rosie_Perez_0001.jpg,0,-17.333333333333332,83.25231196847861
473,Bill_Frist_0006.jpg,1,-9.666666666666666,60.9204715139416
3454,Nicole_Kidman_0005.jpg,0,-38.666666666666664,78.70289550738065
2820,Lena_Katina_0001.jpg,1,-8.666666666666666,67.43736200443821
671,Carrie-Anne_Moss_0005.jpg,1,-2.3333333333333335,68.87042928145407
4105,Sepp_Blatter_0004.jpg,1,-3.6666666666666665,70.34793657194783
3627,Pervez_Musharraf_0014.jpg,1,-16.666666666666668,66.31001231762828
931,Costas_Simitis_0005.jpg,1,-12.666666666666666,65.34315361928513
4368,Thomas_Day_0001.jpg,1,-16.333333333333332,57.62151294720801
3414,Nestor_Kirchner_0014.jpg,1,-16.666666666666668,67.7599601330449
2771,Larry_Nichols_0001.jpg,1,-5.666666666666667,77.6354297218537
3140,Megawati_Sukarnoputri_0016.jpg,0,-3.0,64.57981201100824
2733,Kristin_Davis_0003.jpg,0,2.0,72.68946874741901
4719,William_Ragland_0001.jpg,1,-2.6666666666666665,65.23286906063807
3191,Michael_Clarke_Duncan_0001.jpg,0,-9.0,63.08768682059679
185,Amelie_Mauresmo_0001.jpg,1,-15.333333333333334,57.5730204319775
1786,Hans_Blix_0031.jpg,1,-6.333333333333333,47.19629048601317
2745,Laila_Ali_0003.jpg,0,-25.666666666666668,76.43591125519318
3543,Patrick_Roy_0001.jpg,0,-51.333333333333336,80.83379959793704
3487,Norodom_Sihanouk_0003.jpg,1,-1.6666666666666667,80.44704382301187
2973,Madonna_0005.jpg,0,-20.666666666666668,77.39548846637054
1305,Evo_Morales_0001.jpg,1,-17.666666666666668,76.93479157038925
951,Daisy_Fuentes_0003.jpg,0,-2.6666666666666665,69.17131833554147
2790,Laura_Bush_0035.jpg,0,-27.333333333333332,84.6451541399575
328,Ariel_Sharon_0058.jpg,1,-5.666666666666667,55.347434010594334
4587,Valentina_Tereshkova_0001.jpg,0,-9.0,61.88757037388046
4257,Steven_Seagal_0002.jpg,1,-7.666666666666667,64.84354340338956
1061,Dennis_Kucinich_0003.jpg,1,-12.333333333333334,66.86160692780916
1789,Hans_Blix_0035.jpg,0,-23.0,64.61511849453102
3281,Mikhail_Wehbe_0001.jpg,1,-0.3333333333333333,52.48842762554502
3916,Robert_Zoellick_0002.jpg,1,-0.6666666666666666,72.08578127197967
4566,Troy_Hudson_0001.jpg,1,3.3333333333333335,63.55357145461361
4197,Silvio_Berlusconi_0011.jpg,1,-0.3333333333333333,69.0379327556203
471,Bill_Curry_0001.jpg,1,-16.666666666666668,81.24296615814204
3716,Quin_Snyder_0001.jpg,0,-21.0,79.6664393941636
2475,Joschka_Fischer_0005.jpg,1,0.6666666666666666,58.02595320780816
1151,Donald_Rumsfeld_0101.jpg,1,-7.666666666666667,74.3011791623356
2462,Jonathan_Tiomkin_0001.jpg,0,-3.3333333333333335,60.5557380009879
2664,Kevin_Millwood_0001.jpg,0,-16.333333333333332,66.50571690180352
1263,Emma_Watson_0003.jpg,0,-21.333333333333332,76.7778794759051
1273,Eric_Hinske_0001.jpg,1,-23.333333333333332,69.76948110083366
2601,Kamal_Kharrazi_0001.jpg,1,4.0,57.707969770964105
4162,Sharon_Stone_0002.jpg,0,-25.666666666666668,75.30960605862896
1071,Desiree_Lemosi_0001.jpg,1,-8.666666666666666,60.05184107017
3924,Rocco_Buttiglione_0001.jpg,1,-1.0,72.15306262638323
4660,Vladimir_Putin_0023.jpg,0,-1.6666666666666667,62.97813648196081
1699,Greg_Kinnear_0001.jpg,0,-10.0,67.77517599363988
3192,Michael_Denzel_0001.jpg,1,-20.333333333333332,62.49487349217349
3600,Paul_William_Hurley_0002.jpg,1,-4.333333333333333,54.4039441915622
3011,Marco_Antonio_Barrera_0006.jpg,0,-26.333333333333332,80.10424112596523
2567,Julie_Gerberding_0004.jpg,1,-11.666666666666666,53.074279166056876
2784,Laura_Bush_0017.jpg,0,-26.666666666666668,80.60091141181485
2225,Jeong_Se-hyun_0003.jpg,1,-8.0,71.34336594983378
1170,Dorothy_Lamour_0001.jpg,0,-30.666666666666668,73.75570472335517
3732,Raja_Ibrahim_0001.jpg,1,-0.6666666666666666,67.10656517782294
4344,Ted_Turner_0001.jpg,1,-7.0,63.420216955519166
2263,Jiang_Zemin_0003.jpg,0,-20.666666666666668,69.80596098171928
1885,Hugo_Chavez_0047.jpg,0,-28.0,79.51695103391543
2507,Jose_Maria_Aznar_0017.jpg,1,-2.0,70.71606379176298
536,Bode_Miller_0001.jpg,0,-20.666666666666668,75.18071653295347
1822,Helen_Clark_0002.jpg,0,-29.0,78.25844001931074
2638,Keizo_Yamada_0001.jpg,0,-5.333333333333333,73.15701728611337
4403,Tippi_Hedren_0001.jpg,0,-33.333333333333336,68.53987707265712
2051,James_Morris_0001.jpg,1,-10.333333333333334,64.96424355887223
3178,Michael_Ballack_0003.jpg,0,-41.0,85.66661182953918
4028,Saddam_Hussein_0011.jpg,0,-9.333333333333334,67.3451382585174
2372,John_Ashcroft_0038.jpg,1,-7.0,76.87031556605523
486,Bill_Kollar_0001.jpg,1,-29.333333333333332,80.47969558456396
4059,Sandra_Banning_0001.jpg,1,-21.333333333333332,52.10770802188594
2811,Lee_Hoi-chang_0001.jpg,0,-5.333333333333333,76.9547919797755
725,Charlton_Heston_0001.jpg,1,-14.666666666666666,79.19574649547651
3380,Nasser_al-Kidwa_0002.jpg,1,-9.333333333333334,54.19617065342172
459,Billy_Graham_0001.jpg,0,-38.666666666666664,77.65483472650871
159,Alvaro_Uribe_0023.jpg,1,-12.0,61.66727785008388
235,Andy_Roddick_0014.jpg,1,-1.3333333333333333,60.39604010942815
952,Daisy_Fuentes_0004.jpg,0,-18.666666666666668,79.78642013131208
2513,Jose_Sarney_0001.jpg,0,-12.333333333333334,65.04637186715016
4519,Tony_Blair_0091.jpg,0,-45.333333333333336,84.46081916515162
4646,Vince_Carter_0004.jpg,1,-2.3333333333333335,51.653665998384504
2110,Javier_Solana_0007.jpg,0,-10.333333333333334,68.8847217279946
336,Ariel_Sharon_0073.jpg,1,-2.6666666666666665,84.35777249475483
2885,Lisa_Leslie_0001.jpg,0,-5.333333333333333,74.45825099925806
433,Ben_Curtis_0003.jpg,1,-4.666666666666667,63.63378205004853
595,Bryan_Chui_0001.jpg,0,-22.0,73.96267791875503
4216,Soon_Yi_0001.jpg,0,-16.0,65.81166441452746
2649,Kenenisa_Bekele_0001.jpg,1,-1.6666666666666667,55.040170922926045
2046,James_Maguire_0001.jpg,1,-9.666666666666666,54.94944200326869
1357,Francis_Mer_0002.jpg,0,-20.0,75.2531138350335
1679,Gonzalo_Sanchez_de_Lozada_0012.jpg,0,-16.333333333333332,58.916474364621436
1692,Gray_Davis_0016.jpg,0,-12.0,71.27285950297001
934,Cristiano_da_Matta_0001.jpg,1,-23.0,72.93778603363202
403,Barbara_Felt-Miller_0001.jpg,1,-16.666666666666668,72.58333863024491
1990,Jacques_Chirac_0030.jpg,1,-7.333333333333333,68.09444927812656
1690,Gray_Davis_0011.jpg,0,-23.666666666666668,81.04214829974624
4610,Venus_Williams_0008.jpg,4,-1.6666666666666667,69.03381962918724
2682,Kim_Dae-jung_0007.jpg,0,-19.0,62.24765319849194
3753,Raquel_Welch_0002.jpg,0,-13.333333333333334,67.8755046117344
3920,Robin_McLaurin_Williams_0002.jpg,0,-5.0,59.39927977439005
683,Catherine_Deneuve_0005.jpg,0,-1.6666666666666667,67.19485847287955
4302,Szu_Yu_Chen_0001.jpg,0,-7.0,67.20452759607618
4736,Wolfgang_Clement_0001.jpg,1,1.3333333333333333,77.3794240060985
1487,George_W_Bush_0208.jpg,0,-20.333333333333332,71.94121404693358
4030,Saddam_Hussein_0014.jpg,0,-13.0,62.52430150386897
1834,Herman_Moore_0001.jpg,0,-13.666666666666666,77.5350308706376
4337,Taufik_Hidayat_0003.jpg,1,-12.666666666666666,68.10714703692007
2951,Luiz_Inacio_Lula_da_Silva_0024.jpg,0,-22.333333333333332,68.2234729238073
53,Akbar_Al_Baker_0001.jpg,0,1.0,61.663118487965725
569,Brian_McIntyre_0001.jpg,1,-4.666666666666667,65.03797799220759
2457,Jonathan_Edwards_0003.jpg,0,-3.6666666666666665,48.247705092706774
1168,Doris_Roberts_0002.jpg,0,-31.333333333333332,82.49680842101698
3740,Ralph_Firman_0001.jpg,1,0.0,75.82161271706967
3086,Martin_McGuinness_0005.jpg,1,-12.333333333333334,81.0715887882464
4399,Tim_Robbins_0003.jpg,1,-3.3333333333333335,52.74785372566699
1756,Hamid_Karzai_0004.jpg,0,-29.333333333333332,60.01359779595975
2265,Jiang_Zemin_0006.jpg,0,-15.666666666666666,63.952696957179896
3918,Robin_Cook_0001.jpg,1,-4.0,53.81601120748114
3921,Rob_Lowe_0001.jpg,0,-22.666666666666668,76.537364792254
4619,Veronica_Lake_0001.jpg,0,-25.333333333333332,74.45050287870951
1368,Frank_Shea_0001.jpg,1,-15.666666666666666,77.95162249643678
1819,Heizo_Takenaka_0008.jpg,1,-12.333333333333334,65.3991289239684
276,Ann_Morgan_0001.jpg,0,-23.0,78.9944987901078
4120,Serena_Williams_0029.jpg,1,-9.666666666666666,69.52623288244178
1015,David_Heymann_0001.jpg,1,-0.6666666666666666,61.41026627933044
2959,Luke_Ridnour_0001.jpg,0,-20.0,73.49889366679075
2391,John_Garamendi_0001.jpg,0,-24.0,75.92304682895957
3867,Rita_Moreno_0002.jpg,0,-30.666666666666668,83.94453855750962
880,Colin_Powell_0162.jpg,0,-22.333333333333332,81.35426235582378
1832,Herb_Sendek_0001.jpg,1,-29.333333333333332,80.9473281797884
3387,Natalie_Imbruglia_0001.jpg,0,-30.666666666666668,74.21935277937702
1075,Dexter_Jackson_0002.jpg,1,-7.666666666666667,71.23471122314587
4185,Shimon_Peres_0005.jpg,1,-6.666666666666667,70.62717828958472
3934,Rod_Stewart_0003.jpg,1,3.3333333333333335,65.58919974231556
3641,Peter_Mansbridge_0001.jpg,1,1.0,60.05742998325662
4194,Silvio_Berlusconi_0008.jpg,0,-21.666666666666668,78.57149814066932
3158,Melissa_Gilbert_0001.jpg,0,-28.0,80.04710172648156
2299,Jiri_Novak_0005.jpg,2,-25.666666666666668,81.44676334585414
1378,Fred_Eckhard_0002.jpg,1,-3.3333333333333335,54.70501461993658
1951,Ismael_Miranda_0001.jpg,0,-24.333333333333332,70.4293324808806
847,Colin_Powell_0107.jpg,0,-1.3333333333333333,74.13380134412442
84,Alejandro_Toledo_0003.jpg,1,-8.0,74.98865687001968
3706,Queen_Beatrix_0001.jpg,0,-20.333333333333332,72.52077169328537
1064,Dennis_Miller_0001.jpg,1,-13.333333333333334,66.47172207518125
121,Alimzhan_Tokhtakhounov_0002.jpg,1,-2.0,70.75487835774071
1022,David_Montoya_0001.jpg,0,-23.333333333333332,69.14174955221966
3000,Manijeh_Hekmat_0001.jpg,0,-22.666666666666668,72.84154129621575
2262,Jiang_Zemin_0001.jpg,1,-2.6666666666666665,58.758530264913304
2318,Joel_Todd_0001.jpg,1,-11.666666666666666,60.70917576850594
200,Ana_Palacio_0008.jpg,1,-16.666666666666668,84.15061314120962
1693,Gregg_Popovich_0004.jpg,2,-32.0,76.60726473632003
3615,Penelope_Cruz_0003.jpg,0,-5.666666666666667,58.434494792552975
3794,Renee_Zellweger_0010.jpg,0,-23.0,69.2463897975916
3710,Queen_Elizabeth_II_0011.jpg,0,-15.333333333333334,69.01345400651988
4095,Sean_OKeefe_0004.jpg,1,-7.333333333333333,70.0786909400813
3389,Natalie_Maines_0005.jpg,0,-22.333333333333332,57.12103377916054
4053,Sammy_Knight_0001.jpg,0,-9.333333333333334,77.4483698989204
4340,Teddy_Kollek_0001.jpg,0,1.0,58.037664136985285
2739,Kwon_Yang-sook_0001.jpg,0,-29.333333333333332,81.17810233867233
2844,Leticia_Van_de_Putte_0001.jpg,1,-9.666666666666666,64.01753179530299
727,Charlton_Heston_0005.jpg,1,-2.0,77.01953702175172
1589,Gerard_Depardieu_0001.jpg,1,0.0,67.78971052409928
3714,Queen_Rania_0002.jpg,0,-18.0,70.28827350798683
3876,Roberto_Guaterroma_0001.jpg,0,-12.333333333333334,67.44234529912468
2295,Jim_Wall_0001.jpg,0,-22.0,74.38588250179555
162,Alvaro_Uribe_0029.jpg,1,-3.3333333333333335,61.667069187252025
3694,Prince_Claus_0004.jpg,1,-19.0,74.99316145293436
210,Andrew_Gilligan_0001.jpg,1,-12.333333333333334,66.02949037071176
1131,Donald_Rumsfeld_0052.jpg,1,-4.666666666666667,73.07647112092846
3670,Phoenix_Chang_0001.jpg,0,-5.666666666666667,72.01698214999765
3540,Patrick_Eaves_0001.jpg,0,-24.333333333333332,73.97994327464988
3721,Rachel_Kempson_0001.jpg,1,-0.6666666666666666,61.970904058493375
3133,Megawati_Sukarnoputri_0002.jpg,1,-5.0,64.90875449455645
2153,Jean_Chretien_0019.jpg,0,-34.333333333333336,80.41557421373403
3558,Paulo_Cesar_Pinheiro_0002.jpg,1,-1.0,56.23274052779603
3728,Rafeeuddin_Ahmed_0001.jpg,1,-5.0,66.41596206711935
349,Arnaud_Clement_0002.jpg,1,-6.0,64.61438885731913
316,Ariel_Sharon_0027.jpg,1,-3.3333333333333335,74.824207185702
1916,Ian_McKellen_0002.jpg,0,-20.666666666666668,88.14599402681769
2490,Joseph_Estrada_0003.jpg,1,-3.6666666666666665,66.67270157229342
1007,David_Braley_0001.jpg,0,-38.666666666666664,77.0435099287755
2152,Jean_Chretien_0018.jpg,1,0.0,64.73520892904033
2337,Joe_Pantoliano_0001.jpg,0,0.3333333333333333,61.40656847804749
2216,Jennifer_Lopez_0019.jpg,0,-44.666666666666664,86.0288247843223
1454,George_W_Bush_0064.jpg,1,-6.0,74.11408138015021
1384,Fujio_Cho_0003.jpg,1,-13.333333333333334,77.92097546203473
3894,Robert_Evans_0002.jpg,0,-17.0,63.45322399175708
658,Carmen_Electra_0005.jpg,0,-13.666666666666666,70.38503995509961
3760,Ray_Nagin_0001.jpg,0,-30.333333333333332,77.07483275551533
3118,Matt_Anderson_0001.jpg,1,-4.0,61.56839425614636
1169,Doris_Schroeder_0004.jpg,0,-34.666666666666664,74.53024745341403
2914,Lleyton_Hewitt_0037.jpg,1,0.6666666666666666,48.15407886585189
3458,Nicole_Kidman_0015.jpg,0,-12.666666666666666,62.263670835265984
4025,Saddam_Hussein_0004.jpg,1,-2.3333333333333335,60.744546012314686
3550,Paul-Henri_Mathieu_0003.jpg,0,-9.0,67.58230436528336
4571,Turner_Stevenson_0001.jpg,0,-34.666666666666664,73.44838182279814
3077,Martina_Hingis_0001.jpg,0,-40.0,82.49275552757872
1890,Hugo_Chavez_0062.jpg,1,17.0,56.67823534295766
4027,Saddam_Hussein_0009.jpg,0,-13.0,62.150883070443875
3166,Meryl_Streep_0012.jpg,0,-3.6666666666666665,61.40512275328517
4636,Vicente_Fox_0027.jpg,1,0.6666666666666666,63.69313903559482
2642,Kelly_Clarkson_0003.jpg,0,-32.333333333333336,81.56761715178439
3054,Mark_Gottfried_0002.jpg,1,-1.0,57.49223281374655
1701,Greg_Rusedski_0003.jpg,1,-17.333333333333332,78.31360106939758
2773,Larry_Tanenbaum_0001.jpg,1,-14.666666666666666,65.0753123717191
572,Brian_Pavlich_0001.jpg,1,1.0,65.27301261984611
2618,Kate_Winslet_0002.jpg,0,-6.666666666666667,55.41501567208761
4152,Severino_Antinori_0001.jpg,0,-9.333333333333334,65.78908346724559
3431,Nicanor_Duarte_Frutos_0002.jpg,1,-2.3333333333333335,59.910416471011985
3923,Rob_Schneider_0001.jpg,0,-7.0,62.033271154307236
3514,Oswaldo_Paya_0005.jpg,0,-14.333333333333334,72.80642349936004
2795,Laura_Linney_0003.jpg,0,-14.333333333333334,68.88333405891925
4083,Scott_Peterson_0003.jpg,1,-1.3333333333333333,66.96241941706447
606,Cameron_Diaz_0001.jpg,0,-30.333333333333332,79.66614621620137
3126,Maureen_Fanning_0001.jpg,1,-20.0,62.10697358445402
2253,Jerry_Tarkanian_0001.jpg,0,-6.333333333333333,62.617925081581014
2302,Jiri_Novak_0011.jpg,1,-29.666666666666668,88.82504016050636
2392,John_Geoghan_0001.jpg,0,-10.0,53.716055105755565
2241,Jeremy_Greenstock_0024.jpg,1,-11.333333333333334,68.85184969107478
3815,Richard_Butler_0001.jpg,1,-3.3333333333333335,68.10410976171691
2519,Josh_Evans_0001.jpg,3,24.333333333333332,54.56324106105231
1291,Ernie_Fletcher_0002.jpg,1,-23.666666666666668,62.773746523488285
2581,Junichiro_Koizumi_0041.jpg,1,-9.666666666666666,80.24776727267329
3618,Pervez_Musharraf_0001.jpg,1,-8.333333333333334,70.74155530562517
4621,Vicente_Fox_0001.jpg,1,-7.666666666666667,67.67148056609165
4679,Wanda_Ilene_Barzee_0001.jpg,1,-0.6666666666666666,69.67210958964341
642,Carlos_Moya_0006.jpg,1,-9.666666666666666,57.33926307483728
2440,John_Sidgmore_0001.jpg,1,-9.333333333333334,65.4843297903925
3789,Renato_Soru_0001.jpg,1,-11.666666666666666,76.39652805114834
2596,Kai-Uwe_Ricke_0001.jpg,0,-14.666666666666666,57.661569677273434
3931,Rod_Jong-il_0001.jpg,1,2.6666666666666665,60.90269623181306
2432,John_Perrota_0001.jpg,1,-6.0,67.83976707315402
477,Bill_Gates_0009.jpg,1,-10.666666666666666,57.092873784949916
3261,Mike_Miller_0001.jpg,1,-1.6666666666666667,66.5153561503374
4442,Tom_Daschle_0005.jpg,1,-11.0,67.53636243435865
935,Cristina_Fernandez_0002.jpg,0,-20.333333333333332,71.83653589416292
2565,Juliette_Binoche_0001.jpg,0,-1.3333333333333333,62.965898457118136
1609,Gerhard_Schroeder_0052.jpg,1,-21.666666666666668,69.02348091015851
1134,Donald_Rumsfeld_0057.jpg,1,-2.6666666666666665,74.05631507689378
2838,Lesley_McCulloch_0003.jpg,0,9.333333333333334,54.54693068412579
167,Al_Cardenas_0001.jpg,1,-11.0,77.60415760007069
2261,Jewel_Howard-Taylor_0001.jpg,0,-2.6666666666666665,61.36677308691035
3288,Mile_Mrksic_0001.jpg,1,-3.0,57.94379846262079
2944,Luiz_Inacio_Lula_da_Silva_0005.jpg,1,3.3333333333333335,53.15674453556553
3507,Oscar_Bolanos_0001.jpg,1,13.0,50.86890760814189
3964,Rollie_Massimino_0001.jpg,4,-27.333333333333332,84.4609305473681
971,Danny_Elfman_0001.jpg,0,2.0,45.88917982770574
1271,Eric_Clapton_0002.jpg,1,-6.333333333333333,71.01265939336203
4170,Sheila_Copps_0001.jpg,0,-37.0,78.40389975339104
1713,Guillermo_Coria_0007.jpg,1,-10.333333333333334,62.44365106897202
72,Albert_Costa_0006.jpg,1,-2.6666666666666665,69.6163314694651
4169,Shawn_Marion_0001.jpg,0,-30.333333333333332,82.2909338512916
4402,Tina_Conner_0001.jpg,0,-24.333333333333332,72.25818909302572
47,Aicha_El_Ouafi_0003.jpg,1,-28.0,80.15764770849486
4191,Silvan_Shalom_0005.jpg,1,16.666666666666668,49.41686335739091
3655,Pete_Sampras_0021.jpg,1,0.3333333333333333,57.32002826358696
3874,Roberto_Carlos_0001.jpg,0,-25.666666666666668,73.04842684384013
1569,George_W_Bush_0489.jpg,1,-20.0,78.26495595379726
1638,Gil_de_Ferran_0003.jpg,0,-13.0,68.5951417292663
1401,Gary_Leon_Ridgway_0001.jpg,1,-2.0,57.14457814542587
1808,Heather_Mills_0003.jpg,0,-34.666666666666664,83.16668602487333
508,Bobby_Goldwater_0002.jpg,0,-19.333333333333332,71.1312219443341
2776,Larry_Wilmore_0001.jpg,0,-33.0,89.5927070549799
4408,Todd_Reid_0001.jpg,1,-24.333333333333332,65.78890595730275
4761,Yingfan_Wang_0001.jpg,1,0.3333333333333333,71.79052241763212
4172,Sheila_Fraser_0001.jpg,1,-2.0,62.80957241968181
465,Bill_Clinton_0005.jpg,0,-19.0,65.08596923303409
3295,Mireya_Elisa_Moscoso_Rodriguez_0001.jpg,1,-23.0,70.3200204551777
618,Carla_Del_Ponte_0001.jpg,1,-9.0,65.17653031426443
890,Colin_Powell_0185.jpg,0,-19.333333333333332,82.06378990874629
4767,Yoon_Jin-Sik_0001.jpg,1,-2.3333333333333335,65.64907821583054
2856,Li_Zhaoxing_0006.jpg,0,-41.333333333333336,82.90753515702386
576,Brigitte_Boisselier_0002.jpg,0,-22.333333333333332,70.73694201333504
3316,Mohammad_Khatami_0009.jpg,0,-15.666666666666666,66.74660288389059
4635,Vicente_Fox_0026.jpg,1,-19.666666666666668,73.13212671922994
1585,Geraldo_Rivera_0001.jpg,0,-13.666666666666666,72.84553294163051
2180,Jennifer_Capriati_0006.jpg,0,-33.0,82.87836587078539
217,Andre_Agassi_0016.jpg,0,-28.333333333333332,70.9371782723677
3169,Mesut_Yilmaz_0002.jpg,1,-17.0,80.49620389080748
87,Alejandro_Toledo_0007.jpg,0,-13.666666666666666,64.36574369909599
2359,John_Ashcroft_0016.jpg,1,-5.333333333333333,75.40669720057339
625,Carlos_Barra_0001.jpg,1,-7.0,60.277834960649116
2388,John_Edwards_0006.jpg,1,-12.333333333333334,79.3916341587353
872,Colin_Powell_0154.jpg,1,-1.6666666666666667,68.7550013909023
1255,Emily_Robison_0001.jpg,0,-2.0,63.00005835664897
13,Abdullah_Gul_0008.jpg,1,-18.0,58.37283964571622
3355,Nancy_Pelosi_0006.jpg,0,-27.666666666666668,76.29163591818347
3103,Mary_Robinson_0001.jpg,1,-18.666666666666668,76.88761430532237
1412,Geoffrey_Rush_0001.jpg,0,-17.0,66.80613025608046
3643,Peter_Medgyessy_0001.jpg,1,-6.333333333333333,65.36517232131463
275,Ann_Landers_0001.jpg,0,-25.666666666666668,72.60366202027501
3949,Roh_Moo-hyun_0005.jpg,0,-17.0,74.34680377685316
4482,Tony_Blair_0006.jpg,0,-28.666666666666668,77.01727241901685
695,Cesar_Gaviria_0002.jpg,0,-9.0,58.44315251699353
2247,Jerry_Hall_0001.jpg,0,-29.666666666666668,72.80260942745369
1579,George_W_Bush_0526.jpg,0,-4.333333333333333,53.491623701551376
2018,James_Blake_0009.jpg,0,-1.0,53.82748699689949
3662,Phillip_Seymor_Hoffmann_0001.jpg,0,-4.0,52.9947135347457
4204,Silvio_Berlusconi_0029.jpg,1,-7.666666666666667,66.62652193838079
2430,John_Paul_DeJoria_0001.jpg,1,-2.0,73.37570404866095
3093,Marwan_Muasher_0001.jpg,1,-5.0,55.27747715814153
2998,Malcolm_Jamal_Warner_0001.jpg,0,-28.333333333333332,76.50485940194078
4788,Zico_0003.jpg,0,-24.333333333333332,77.43058337772312
3076,Martie_Maguire_0001.jpg,0,-14.0,66.97409830890341
4241,Stefano_Accorsi_0001.jpg,0,-16.333333333333332,66.64218480698057
1249,Elton_John_0005.jpg,1,-6.333333333333333,53.71490163296817
869,Colin_Powell_0151.jpg,1,4.666666666666667,72.44332589775283
2328,Joe_Friedberg_0001.jpg,1,-9.333333333333334,74.16123397414228
676,Carson_Palmer_0004.jpg,1,-3.3333333333333335,59.79994944217927
4413,Tommy_Franks_0003.jpg,1,0.3333333333333333,59.842897336206036
1186,Earl_Campbell_0001.jpg,1,-14.0,68.76591983027498
787,Ciro_Gomes_0002.jpg,0,-1.3333333333333333,67.96500887071116
992,Dave_McGinnis_0001.jpg,1,-17.333333333333332,71.15698566547448
225,Andre_Smith_0001.jpg,0,-35.0,80.3590248859631
867,Colin_Powell_0149.jpg,3,-11.666666666666666,77.70390772082511
4358,Tex_Ritter_0001.jpg,0,-5.333333333333333,64.88906223643454
708,Charles_Lebois_0001.jpg,0,-6.666666666666667,65.5314925348174
652,Carlos_Vives_0003.jpg,0,-2.6666666666666665,44.923967389587936
42,Ahmed_Ahmed_0001.jpg,0,-14.0,68.04006681391134
4281,Sue_Grafton_0001.jpg,0,0.0,72.72615514289554
3107,Masja_Juel_0001.jpg,0,-26.333333333333332,75.80776658132359
3549,Paul-Henri_Mathieu_0002.jpg,0,-20.666666666666668,56.85554488727609
1042,Debbie_Allen_0001.jpg,0,-23.666666666666668,76.97493469262741
3089,Martin_Scorsese_0006.jpg,0,-0.6666666666666666,55.67211614058634
1611,Gerhard_Schroeder_0065.jpg,1,-0.3333333333333333,65.11253400671092
1668,Gloria_Macapagal_Arroyo_0036.jpg,0,-10.666666666666666,70.75844979925067
1446,George_W_Bush_0033.jpg,1,-13.333333333333334,74.69376928198345
3541,Patrick_Kron_0001.jpg,1,-20.0,74.8032771796571
4184,Shimon_Peres_0001.jpg,1,-22.0,80.32932055286184
1043,Debbie_Reynolds_0001.jpg,0,-33.666666666666664,81.11368522509532
2835,Lesia_Burlak_0001.jpg,0,-2.6666666666666665,62.63264471017493
