,image,emotion
2970,Luiz_Inacio_Lula_da_Silva_0027.jpg,HAPPINESS
620,Candie_Kung_0003.jpg,HAPPINESS
3902,Robbie_Williams_0001.jpg,HAPPINESS
1321,Farouk_al-Sharaa_0001.jpg,NEUTRAL
2139,Jean-David_Levitte_0008.jpg,HAPPINESS
1539,George_W_Bush_0332.jpg,HAPPINESS
517,Bob_Geldof_0001.jpg,NEUTRAL
3174,Megawati_Sukarnoputri_0032.jpg,HAPPINESS
2305,Jim_Hendry_0001.jpg,NEUTRAL
1633,Gerhard_Schroeder_0085.jpg,ANGER
1314,Evan_Rachel_Wood_0001.jpg,HAPPINESS
1211,Eduardo_Chillida_0001.jpg,NEUTRAL
1534,George_W_Bush_0320.jpg,HAPPINESS
1614,Gerhard_Schroeder_0026.jpg,HAPPINESS
33,Adoor_Gopalakarishnan_0001.jpg,NEUTRAL
3385,Nancy_Sinatra_0001.jpg,HAPPINESS
4148,Serena_Williams_0019.jpg,NEUTRAL
3583,Paula_Zahn_0001.jpg,HAPPINESS
3714,Princess_Caroline_0004.jpg,HAPPINESS
4655,Venus_Williams_0017.jpg,HAPPINESS
4364,Tanya_Lindenmuth_0001.jpg,NEUTRAL
11,Abdullah_Gul_0003.jpg,HAPPINESS
2301,Jim_Edmonds_0002.jpg,NEUTRAL
1444,George_Robertson_0008.jpg,NEUTRAL
2054,James_Kelly_0004.jpg,NEUTRAL
4133,Sebastian_Cuattrin_0001.jpg,HAPPINESS
4461,Tommy_Thompson_0005.jpg,NEUTRAL
2710,Kim_Ryong-sung_0007.jpg,HAPPINESS
2498,Joschka_Fischer_0016.jpg,NEUTRAL
4358,Tamika_Catchings_0001.jpg,HAPPINESS
236,Andy_Roddick_0009.jpg,HAPPINESS
2794,Laura_Bush_0001.jpg,HAPPINESS
3186,Meryl_Streep_0010.jpg,HAPPINESS
675,Carol_Williams_0001.jpg,NEUTRAL
1782,Hanan_Ashrawi_0002.jpg,HAPPINESS
2104,Jan_Peter_Balkenende_0001.jpg,HAPPINESS
3264,Michelle_Rodriguez_0002.jpg,HAPPINESS
3561,Pascal_Lamy_0001.jpg,NEUTRAL
2867,Li_Peng_0005.jpg,HAPPINESS
2675,Kevin_Costner_0008.jpg,HAPPINESS
2689,Kimberly_Bruckner_0001.jpg,HAPPINESS
2302,Jim_Flaherty_0001.jpg,NEUTRAL
3410,Natalie_Cole_0001.jpg,HAPPINESS
1727,Guillermo_Coria_0004.jpg,HAPPINESS
2313,Jiri_Novak_0004.jpg,SURPRISE
4140,Serena_Williams_0003.jpg,HAPPINESS
3349,Momir_Nikolic_0001.jpg,NEUTRAL
2853,Lesley_McCulloch_0001.jpg,NEUTRAL
2649,Keira_Knightley_0001.jpg,NEUTRAL
2881,Lincoln_Chafee_0001.jpg,NEUTRAL
934,Corinne_Coman_0001.jpg,HAPPINESS
3580,Paula_Abdul_0001.jpg,HAPPINESS
3388,Naomi_Campbell_0002.jpg,NEUTRAL
1767,Hamad_Bin_Jassim_0001.jpg,NEUTRAL
3404,Narayan_Singh_Pun_0001.jpg,NEUTRAL
682,Carson_Palmer_0004.jpg,NEUTRAL
1037,David_Nalbandian_0011.jpg,HAPPINESS
1837,Helen_Clark_0002.jpg,HAPPINESS
1620,Gerhard_Schroeder_0037.jpg,SADNESS
3764,Ralf_Schumacher_0001.jpg,HAPPINESS
4758,William_Ragland_0001.jpg,NEUTRAL
4825,Zhang_Wenkang_0002.jpg,HAPPINESS
1573,George_W_Bush_0445.jpg,NEUTRAL
2235,Jennifer_Reilly_0002.jpg,HAPPINESS
1157,Donald_Rumsfeld_0093.jpg,NEUTRAL
44,Ahmed_Chalabi_0002.jpg,NEUTRAL
1636,Gerhard_Schroeder_0092.jpg,NEUTRAL
4418,Tiger_Woods_0021.jpg,HAPPINESS
4339,Tab_Baldwin_0001.jpg,HAPPINESS
4488,Tom_Hanks_0008.jpg,HAPPINESS
4375,Taylor_Twellman_0001.jpg,HAPPINESS
401,Azra_Akin_0003.jpg,HAPPINESS
2945,Lucio_Gutierrez_0009.jpg,HAPPINESS
1168,Donald_Rumsfeld_0120.jpg,HAPPINESS
1399,Fujio_Cho_0006.jpg,NEUTRAL
3118,Mary_Bono_0001.jpg,HAPPINESS
1147,Donald_Rumsfeld_0064.jpg,NEUTRAL
2680,Kevin_Millwood_0001.jpg,HAPPINESS
658,Carlos_Vives_0003.jpg,HAPPINESS
3988,Roh_Moo-hyun_0023.jpg,HAPPINESS
3154,Megawati_Sukarnoputri_0001.jpg,HAPPINESS
2575,Julianne_Moore_0019.jpg,HAPPINESS
816,Colin_Farrell_0004.jpg,NEUTRAL
4802,Yishan_Zhang_0001.jpg,NEUTRAL
1698,Gordon_Brown_0001.jpg,NEUTRAL
2615,Kalpana_Chawla_0002.jpg,HAPPINESS
4119,Scott_Rudin_0002.jpg,HAPPINESS
3095,Martha_Stewart_0003.jpg,NEUTRAL
1692,Gonzalo_Sanchez_de_Lozada_0004.jpg,HAPPINESS
2100,Janica_Kostelic_0002.jpg,HAPPINESS
1300,Ernest_Hollings_0001.jpg,NEUTRAL
92,Alejandro_Toledo_0014.jpg,NEUTRAL
1100,Dick_Cheney_0004.jpg,NEUTRAL
4160,Serena_Williams_0047.jpg,HAPPINESS
1519,George_W_Bush_0258.jpg,NEUTRAL
1126,Donald_Pettit_0003.jpg,HAPPINESS
3989,Roh_Moo-hyun_0027.jpg,NEUTRAL
3270,Mickey_Loomis_0001.jpg,HAPPINESS
2893,Lindsay_Davenport_0016.jpg,ANGER
4360,Tang_Jiaxuan_0001.jpg,HAPPINESS
483,Bill_Gates_0012.jpg,NEUTRAL
1273,Emma_Thompson_0001.jpg,HAPPINESS
277,Ann_Godbehere_0001.jpg,NEUTRAL
3912,Roberto_Robaina_0001.jpg,NEUTRAL
869,Colin_Powell_0141.jpg,NEUTRAL
561,Brenda_Wilson_0001.jpg,HAPPINESS
1802,Hans_Blix_0033.jpg,NEUTRAL
3808,Recep_Tayyip_Erdogan_0015.jpg,NEUTRAL
2728,Kofi_Annan_0001.jpg,NEUTRAL
3279,Mike_Alden_0001.jpg,NEUTRAL
4833,Zoran_Djindjic_0002.jpg,NEUTRAL
4142,Serena_Williams_0006.jpg,ANGER
50,Ainsworth_Dyer_0001.jpg,NEUTRAL
614,Camilla_Parker_Bowles_0001.jpg,HAPPINESS
2070,James_Robertson_Jr_0001.jpg,HAPPINESS
3189,Meryl_Streep_0013.jpg,HAPPINESS
3528,Oprah_Winfrey_0004.jpg,HAPPINESS
1312,Eugene_Teslovic_0001.jpg,HAPPINESS
3391,Naomi_Watts_0004.jpg,HAPPINESS
1059,Deepa_Mehta_0001.jpg,HAPPINESS
37,Adrien_Brody_0010.jpg,HAPPINESS
1790,Hans_Blix_0014.jpg,NEUTRAL
4233,Silvio_Berlusconi_0014.jpg,NEUTRAL
3171,Megawati_Sukarnoputri_0028.jpg,HAPPINESS
2079,Jamie_Carey_0001.jpg,HAPPINESS
2167,Jean_Chretien_0018.jpg,NEUTRAL
3916,Robert_Blake_0005.jpg,HAPPINESS
1924,Hu_Jintao_0008.jpg,HAPPINESS
439,Ben_Howland_0002.jpg,NEUTRAL
4399,Thaksin_Shinawatra_0004.jpg,NEUTRAL
293,Anthony_Scott_Miller_0001.jpg,HAPPINESS
355,Arnold_Palmer_0003.jpg,NEUTRAL
1896,Hugo_Chavez_0041.jpg,HAPPINESS
2606,Justine_Pasek_0006.jpg,HAPPINESS
2281,Jiang_Zemin_0009.jpg,HAPPINESS
2954,Luis_Gonzalez_Macchi_0003.jpg,NEUTRAL
358,Arnold_Schwarzenegger_0007.jpg,HAPPINESS
3999,Roman_Polanski_0002.jpg,NEUTRAL
1159,Donald_Rumsfeld_0095.jpg,NEUTRAL
1232,Eileen_Coparropa_0001.jpg,HAPPINESS
1139,Donald_Rumsfeld_0045.jpg,HAPPINESS
1189,Drew_Barrymore_0002.jpg,NEUTRAL
4507,Tom_Watson_0002.jpg,HAPPINESS
3946,Robert_Weitzel_0001.jpg,NEUTRAL
4274,Stefanie_De_Roux_0001.jpg,HAPPINESS
1193,Dustin_Brown_0001.jpg,HAPPINESS
3736,Queen_Beatrix_0001.jpg,HAPPINESS
606,Bulent_Ecevit_0006.jpg,NEUTRAL
4611,Ty_Votaw_0001.jpg,NEUTRAL
295,Antonio_Banderas_0002.jpg,HAPPINESS
289,Anthony_Mazur_0001.jpg,NEUTRAL
3841,Ricardo_Sanchez_0006.jpg,HAPPINESS
4182,Sergio_Vieira_De_Mello_0008.jpg,NEUTRAL
4479,Tom_Daschle_0005.jpg,NEUTRAL
3413,Natalie_Imbruglia_0001.jpg,HAPPINESS
4593,Travis_Rudolph_0001.jpg,NEUTRAL
368,Arnold_Schwarzenegger_0042.jpg,HAPPINESS
4079,Salma_Hayek_0002.jpg,HAPPINESS
2884,Linda_Ham_0001.jpg,HAPPINESS
3666,Peter_Gilmour_0001.jpg,NEUTRAL
557,Brandon_Robinson_0001.jpg,NEUTRAL
1506,George_W_Bush_0218.jpg,NEUTRAL
821,Colin_Powell_0005.jpg,NEUTRAL
3051,Maria_Shriver_0002.jpg,HAPPINESS
2282,Jiang_Zemin_0010.jpg,NEUTRAL
1831,Heizo_Takenaka_0002.jpg,NEUTRAL
1532,George_W_Bush_0314.jpg,HAPPINESS
1136,Donald_Rumsfeld_0034.jpg,NEUTRAL
1753,Habib_Rizieq_0003.jpg,NEUTRAL
3144,Matt_Doherty_0002.jpg,SURPRISE
3587,Paulo_Cesar_Pinheiro_0002.jpg,NEUTRAL
2226,Jennifer_Lopez_0010.jpg,HAPPINESS
1438,George_Lopez_0004.jpg,HAPPINESS
3403,Naoto_Kan_0003.jpg,NEUTRAL
4307,Steve_Park_0002.jpg,NEUTRAL
3370,Nabil_Shaath_0003.jpg,NEUTRAL
3091,Martha_Beatriz_Roque_0002.jpg,NEUTRAL
1988,Jack_Straw_0016.jpg,HAPPINESS
1690,Gong_Li_0001.jpg,HAPPINESS
4529,Tony_Blair_0036.jpg,HAPPINESS
1883,Howard_Dean_0009.jpg,NEUTRAL
47,Ahmet_Necdet_Sezer_0002.jpg,NEUTRAL
2541,Juan_Carlos_Ferrero_0012.jpg,NEUTRAL
1090,Diana_Renee_Valdivieso_Dubon_0001.jpg,HAPPINESS
4493,Tom_Kelly_0001.jpg,NEUTRAL
1121,Dominik_Garcia-Lorido_0002.jpg,HAPPINESS
2095,Jane_Fonda_0001.jpg,HAPPINESS
2309,Jim_Talent_0001.jpg,SURPRISE
4367,Tara_Reid_0001.jpg,HAPPINESS
2973,Luiz_Inacio_Lula_da_Silva_0042.jpg,NEUTRAL
1676,Gloria_Macapagal_Arroyo_0019.jpg,HAPPINESS
3451,Nestor_Kirchner_0037.jpg,HAPPINESS
218,Andre_Agassi_0014.jpg,SADNESS
362,Arnold_Schwarzenegger_0015.jpg,HAPPINESS
1523,George_W_Bush_0278.jpg,HAPPINESS
836,Colin_Powell_0054.jpg,NEUTRAL
2623,Karl-Heinz_Rummenigge_0001.jpg,NEUTRAL
4514,Tony_Bennett_0003.jpg,HAPPINESS
3196,Michael_Andretti_0001.jpg,HAPPINESS
1511,George_W_Bush_0230.jpg,NEUTRAL
2670,Ken_Kutaragi_0001.jpg,HAPPINESS
3020,Manijeh_Hekmat_0001.jpg,HAPPINESS
1071,Dennis_Kucinich_0003.jpg,NEUTRAL
2214,Jennifer_Garner_0009.jpg,HAPPINESS
217,Andre_Agassi_0013.jpg,HAPPINESS
623,Carla_Del_Ponte_0001.jpg,NEUTRAL
3501,Noor_Mohammed_0001.jpg,NEUTRAL
4073,Sally_Field_0004.jpg,HAPPINESS
3617,Paul_Patton_0002.jpg,NEUTRAL
2659,Kelly_Leigh_0001.jpg,HAPPINESS
1435,George_Karl_0001.jpg,NEUTRAL
175,Al_Pacino_0003.jpg,HAPPINESS
4320,Surakait_Sathirathai_0002.jpg,NEUTRAL
1140,Donald_Rumsfeld_0051.jpg,NEUTRAL
4110,Scott_Blum_0001.jpg,HAPPINESS
4567,Tony_Blair_0117.jpg,NEUTRAL
573,Brian_Kerr_0001.jpg,HAPPINESS
2048,James_Hallock_0001.jpg,NEUTRAL
4117,Scott_Ritter_0001.jpg,NEUTRAL
3373,Nadia_Petrova_0004.jpg,HAPPINESS
3314,Milo_Maestrecampo_0001.jpg,NEUTRAL
4526,Tony_Blair_0032.jpg,NEUTRAL
544,Boris_Becker_0006.jpg,NEUTRAL
1210,Edmund_Stoiber_0012.jpg,NEUTRAL
356,Arnold_Schwarzenegger_0005.jpg,HAPPINESS
101,Alexander_Downer_0002.jpg,NEUTRAL
3026,Marcelo_Rios_0004.jpg,NEUTRAL
251,Angelina_Jolie_0009.jpg,NEUTRAL
339,Ariel_Sharon_0073.jpg,NEUTRAL
3266,Michel_Duclos_0001.jpg,NEUTRAL
853,Colin_Powell_0099.jpg,NEUTRAL
2125,Javier_Solana_0007.jpg,HAPPINESS
1713,Greg_Gilbert_0002.jpg,HAPPINESS
3532,Osama_Al_Baz_0001.jpg,HAPPINESS
2625,Kate_Burton_0001.jpg,HAPPINESS
3429,Nebojsa_Pavkovic_0002.jpg,NEUTRAL
2534,Joshua_Perper_0001.jpg,NEUTRAL
347,Ari_Fleischer_0009.jpg,NEUTRAL
4217,Shimon_Peres_0001.jpg,NEUTRAL
4773,Winona_Ryder_0016.jpg,NEUTRAL
1150,Donald_Rumsfeld_0072.jpg,NEUTRAL
2582,Julie_Gerberding_0002.jpg,NEUTRAL
4689,Viola_Davis_0001.jpg,HAPPINESS
794,Ciro_Gomes_0005.jpg,HAPPINESS
1407,Garth_Drabinsky_0001.jpg,NEUTRAL
4212,Sheryl_Crow_0004.jpg,HAPPINESS
3046,Mariana_Pollack_0001.jpg,HAPPINESS
4174,Serge_Melac_0001.jpg,NEUTRAL
2860,Leticia_Dolera_0001.jpg,NEUTRAL
1374,Franco_Frattini_0001.jpg,NEUTRAL
4736,Wilbert_Elki_Meza_Majino_0001.jpg,NEUTRAL
656,Carlos_Salinas_0001.jpg,NEUTRAL
3068,Marissa_Jaret_Winokur_0002.jpg,HAPPINESS
697,Celine_Dion_0007.jpg,HAPPINESS
4019,Rowan_Williams_0001.jpg,NEUTRAL
1396,Fruit_Chan_0001.jpg,NEUTRAL
1122,Dominique_de_Villepin_0007.jpg,NEUTRAL
3265,Michelle_Yeoh_0004.jpg,HAPPINESS
3442,Nestor_Kirchner_0015.jpg,HAPPINESS
1875,Horst_Koehler_0001.jpg,NEUTRAL
1069,Dennis_Hastert_0002.jpg,NEUTRAL
2549,Juan_Pablo_Montoya_0002.jpg,HAPPINESS
372,Asa_Hutchinson_0002.jpg,NEUTRAL
669,Caroline_Kennedy_0002.jpg,HAPPINESS
2833,Lee_Yuan-tseh_0001.jpg,HAPPINESS
1290,Eric_Schacht_0001.jpg,HAPPINESS
2593,Junichiro_Koizumi_0014.jpg,NEUTRAL
383,Asmaa_Assad_0001.jpg,NEUTRAL
1077,Derek_Parra_0001.jpg,HAPPINESS
3609,Paul_McCartney_0003.jpg,HAPPINESS
4007,Ronald_Post_0001.jpg,NEUTRAL
3598,Paul_Clark_0001.jpg,NEUTRAL
4475,Tom_Craddick_0004.jpg,HAPPINESS
4724,Wayne_Gretzky_0004.jpg,HAPPINESS
3179,Melina_Kanakaredes_0001.jpg,HAPPINESS
4535,Tony_Blair_0052.jpg,NEUTRAL
3835,Ricardo_Mayorga_0001.jpg,NEUTRAL
4277,Stefano_Gabbana_0001.jpg,HAPPINESS
2963,Luiz_Inacio_Lula_da_Silva_0008.jpg,NEUTRAL
1179,Doris_Roberts_0002.jpg,HAPPINESS
1055,Debra_Brown_0001.jpg,HAPPINESS
920,Colin_Powell_0233.jpg,NEUTRAL
4545,Tony_Blair_0073.jpg,HAPPINESS
4725,Wei_Wu_0001.jpg,HAPPINESS
2084,Jana_Pittman_0001.jpg,HAPPINESS
3961,Rod_Blagojevich_0001.jpg,HAPPINESS
354,Arnoldo_Aleman_0003.jpg,NEUTRAL
3389,Naomi_Hayashi_0001.jpg,HAPPINESS
481,Bill_Gates_0009.jpg,NEUTRAL
2786,Larry_Lucchino_0002.jpg,HAPPINESS
3611,Paul_ONeill_0001.jpg,NEUTRAL
727,Charlie_Zaa_0001.jpg,HAPPINESS
760,Christine_Baumgartner_0003.jpg,HAPPINESS
3557,Paris_Hilton_0002.jpg,HAPPINESS
40,Agbani_Darego_0001.jpg,NEUTRAL
3977,Roger_Moore_0005.jpg,HAPPINESS
2515,Jose_Maria_Aznar_0001.jpg,NEUTRAL
3860,Richard_Langille_0001.jpg,NEUTRAL
2727,Klaus_Zwickel_0002.jpg,NEUTRAL
2435,John_Negroponte_0005.jpg,NEUTRAL
730,Charlotte_Church_0001.jpg,HAPPINESS
2311,Jiri_Novak_0002.jpg,HAPPINESS
4083,Salma_Hayek_0013.jpg,HAPPINESS
4568,Tony_Blair_0120.jpg,NEUTRAL
150,Alvaro_Silva_Calderon_0004.jpg,NEUTRAL
4458,Tommy_Shane_Steiner_0001.jpg,HAPPINESS
4506,Tom_Sizemore_0001.jpg,HAPPINESS
2950,Lucy_Liu_0005.jpg,HAPPINESS
1261,Elton_John_0005.jpg,NEUTRAL
1288,Eric_Robert_Rudolph_0002.jpg,NEUTRAL
4429,Tim_Henman_0001.jpg,ANGER
2383,John_Ashcroft_0034.jpg,NEUTRAL
4352,Takuma_Sato_0001.jpg,HAPPINESS
1821,Heather_Locklear_0001.jpg,HAPPINESS
4434,Tim_Lopes_0001.jpg,NEUTRAL
2133,Jay_Rasulo_0001.jpg,NEUTRAL
3038,Mariah_Carey_0002.jpg,HAPPINESS
2194,Jennifer_Capriati_0005.jpg,NEUTRAL
2830,Lee_Jun_0002.jpg,NEUTRAL
4197,Sharon_Stone_0005.jpg,NEUTRAL
2097,Jane_Pauley_0002.jpg,HAPPINESS
2397,John_Bolton_0015.jpg,NEUTRAL
1416,Gary_Locke_0001.jpg,NEUTRAL
820,Colin_Powell_0002.jpg,NEUTRAL
4014,Roseanne_Barr_0003.jpg,HAPPINESS
59,Alan_Ball_0001.jpg,HAPPINESS
63,Alan_Jackson_0001.jpg,HAPPINESS
169,Aly_Wagner_0001.jpg,HAPPINESS
2379,John_Ashcroft_0027.jpg,NEUTRAL
1217,Eduardo_Romero_0001.jpg,NEUTRAL
2984,Lynn_Redgrave_0002.jpg,HAPPINESS
3340,Mohammad_Khatami_0006.jpg,NEUTRAL
4268,Stanislas_Wawrinka_0001.jpg,HAPPINESS
1085,Dexter_Jackson_0002.jpg,NEUTRAL
4756,William_Murabito_0001.jpg,NEUTRAL
4438,Tina_Brown_0001.jpg,HAPPINESS
3234,Michael_Patrick_King_0002.jpg,HAPPINESS
4006,Ronald_Perelman_0001.jpg,HAPPINESS
207,Andrea_De_Cruz_0001.jpg,HAPPINESS
2486,Jorge_Rodolfo_Canicoba_Corral_0001.jpg,HAPPINESS
2385,John_Ashcroft_0036.jpg,NEUTRAL
607,Butch_Davis_0001.jpg,NEUTRAL
4166,Sergey_Lavrov_0002.jpg,HAPPINESS
1242,Elijan_Ingram_0001.jpg,ANGER
3071,Mark_Broxmeyer_0001.jpg,HAPPINESS
2799,Laura_Bush_0016.jpg,HAPPINESS
3469,Nick_Nolte_0002.jpg,HAPPINESS
4183,Sergio_Vieira_De_Mello_0010.jpg,NEUTRAL
3202,Michael_Bloomberg_0009.jpg,NEUTRAL
3272,Mick_Jagger_0003.jpg,HAPPINESS
4383,Teresa_Williams_0001.jpg,HAPPINESS
9,Abdullah_Gul_0001.jpg,NEUTRAL
2173,Jean_Chretien_0040.jpg,NEUTRAL
4587,Tony_Stewart_0001.jpg,HAPPINESS
2571,Julianne_Moore_0012.jpg,HAPPINESS
1870,Holly_Hunter_0004.jpg,HAPPINESS
1951,Ilham_Aliev_0001.jpg,NEUTRAL
3854,Richard_Gere_0004.jpg,NEUTRAL
3326,Miyako_Miyazaki_0001.jpg,HAPPINESS
490,Bill_Kollar_0001.jpg,NEUTRAL
2147,Jean-Pierre_Raffarin_0001.jpg,NEUTRAL
2220,Jennifer_Lopez_0003.jpg,HAPPINESS
3616,Paul_Patton_0001.jpg,NEUTRAL
4374,Tavis_Smiley_0001.jpg,HAPPINESS
894,Colin_Powell_0181.jpg,ANGER
3336,Mohammad_Khatami_0001.jpg,HAPPINESS
2408,John_Goold_0001.jpg,NEUTRAL
4600,Trevor_Watson_0001.jpg,NEUTRAL
3509,Norah_Jones_0015.jpg,HAPPINESS
3909,Roberto_Lavagna_0001.jpg,NEUTRAL
1726,Guillermo_Coria_0003.jpg,HAPPINESS
1035,David_Nalbandian_0006.jpg,DISGUST
2198,Jennifer_Capriati_0010.jpg,ANGER
2314,Jiri_Novak_0005.jpg,SURPRISE
1976,Jackie_Chan_0013.jpg,HAPPINESS
4414,Thomas_Wyman_0002.jpg,NEUTRAL
2248,Jeremy_Greenstock_0012.jpg,NEUTRAL
1738,Gunter_Pleuger_0003.jpg,HAPPINESS
4323,Susan_Walvius_0001.jpg,NEUTRAL
2253,Jeremy_Greenstock_0018.jpg,HAPPINESS
459,Billy_Beane_0001.jpg,HAPPINESS
1153,Donald_Rumsfeld_0085.jpg,NEUTRAL
3000,Mahathir_Mohamad_0007.jpg,NEUTRAL
4279,Steffi_Graf_0002.jpg,HAPPINESS
4039,Rudolph_Giuliani_0019.jpg,HAPPINESS
4263,Spencer_Abraham_0014.jpg,HAPPINESS
1022,David_Glenn_0001.jpg,HAPPINESS
3228,Michael_J_Sheehan_0002.jpg,NEUTRAL
2491,Joschka_Fischer_0005.jpg,NEUTRAL
123,Alicia_Witt_0001.jpg,HAPPINESS
563,Brett_Boone_0001.jpg,NEUTRAL
4379,Ted_Maher_0002.jpg,NEUTRAL
1181,Dorothy_Lamour_0001.jpg,HAPPINESS
2010,Jacques_Chirac_0038.jpg,NEUTRAL
778,Chris_Matthews_0001.jpg,HAPPINESS
3853,Richard_Gere_0002.jpg,NEUTRAL
2640,Kathryn_Grayson_0001.jpg,HAPPINESS
2320,JK_Rowling_0003.jpg,HAPPINESS
1761,Halle_Berry_0013.jpg,HAPPINESS
3525,Omar_Sharif_0002.jpg,HAPPINESS
1178,Doris_Roberts_0001.jpg,NEUTRAL
3953,Rob_Lowe_0001.jpg,HAPPINESS
4095,Sandra_Milo_0001.jpg,HAPPINESS
1940,Iban_Mayo_0002.jpg,HAPPINESS
608,Caio_Blat_0001.jpg,HAPPINESS
3833,Ricardo_Lopez_Murphy_0002.jpg,NEUTRAL
3002,Mahathir_Mohamad_0010.jpg,NEUTRAL
4067,Saddam_Hussein_0023.jpg,HAPPINESS
39,Afton_Smith_0001.jpg,HAPPINESS
1342,Ferenc_Madl_0001.jpg,NEUTRAL
133,Ali_Hammoud_0001.jpg,HAPPINESS
4709,Vojislav_Kostunica_0003.jpg,NEUTRAL
1823,Heather_Mills_0003.jpg,HAPPINESS
2377,John_Ashcroft_0019.jpg,NEUTRAL
905,Colin_Powell_0196.jpg,NEUTRAL
1095,Dianne_Feinstein_0002.jpg,HAPPINESS
1589,George_W_Bush_0515.jpg,NEUTRAL
3683,Pete_Sampras_0017.jpg,HAPPINESS
1855,Hillary_Clinton_0001.jpg,HAPPINESS
752,Christiane_Wulff_0001.jpg,HAPPINESS
3067,Marissa_Jaret_Winokur_0001.jpg,HAPPINESS
3419,Natasha_Henstridge_0001.jpg,HAPPINESS
179,Al_Sharpton_0006.jpg,NEUTRAL
2283,Jiang_Zemin_0011.jpg,NEUTRAL
728,Charlie_Zaa_0002.jpg,HAPPINESS
4730,Wen_Jiabao_0006.jpg,NEUTRAL
1336,Felipe_Perez_Roque_0002.jpg,NEUTRAL
3784,Rashid_Qureshi_0001.jpg,NEUTRAL
4240,Silvio_Fernandez_0002.jpg,HAPPINESS
4045,Russell_Coutts_0002.jpg,HAPPINESS
1025,David_Heymann_0002.jpg,NEUTRAL
431,Ben_Affleck_0001.jpg,NEUTRAL
4803,Yoko_Ono_0001.jpg,HAPPINESS
1932,Ian_Smith_0001.jpg,NEUTRAL
4621,Vaclav_Klaus_0001.jpg,NEUTRAL
4511,Toni_Braxton_0002.jpg,NEUTRAL
2552,Juan_Roman_Riquelme_0001.jpg,HAPPINESS
1394,Fred_Funk_0002.jpg,HAPPINESS
2709,Kim_Ryong-sung_0006.jpg,NEUTRAL
2779,Larry_Brown_0007.jpg,ANGER
1929,Hwang_Doo-yun_0001.jpg,HAPPINESS
3332,Mohamed_ElBaradei_0007.jpg,NEUTRAL
1888,Hugo_Chavez_0008.jpg,HAPPINESS
3390,Naomi_Watts_0003.jpg,HAPPINESS
1348,Fernando_Henrique_Cardoso_0002.jpg,NEUTRAL
2750,Kristin_Scott_Thomas_0001.jpg,HAPPINESS
4465,Tommy_Tubberville_0001.jpg,HAPPINESS
3686,Pete_Sampras_0022.jpg,HAPPINESS
3766,Ralf_Schumacher_0004.jpg,HAPPINESS
1031,David_Montoya_0001.jpg,HAPPINESS
677,Carrie-Anne_Moss_0005.jpg,NEUTRAL
1871,Holly_Hunter_0006.jpg,HAPPINESS
3288,Mike_Scioscia_0001.jpg,HAPPINESS
3615,Paul_ONeill_0008.jpg,NEUTRAL
2393,John_Blaney_0001.jpg,NEUTRAL
3626,Paul_Tracy_0001.jpg,NEUTRAL
2118,Jason_Statham_0001.jpg,HAPPINESS
4696,Vladimir_Putin_0015.jpg,NEUTRAL
4713,Walter_Mondale_0004.jpg,HAPPINESS
1448,George_Robertson_0015.jpg,NEUTRAL
1741,Gustavo_Kuerten_0001.jpg,SADNESS
3991,Roh_Moo-hyun_0029.jpg,NEUTRAL
1711,Gregory_Peck_0001.jpg,HAPPINESS
1274,Emma_Thompson_0003.jpg,HAPPINESS
2566,Julianne_Moore_0005.jpg,HAPPINESS
2690,Kimberly_Stewart_0001.jpg,HAPPINESS
61,Alan_Greenspan_0002.jpg,HAPPINESS
203,Ana_Palacio_0008.jpg,NEUTRAL
4614,Uma_Thurman_0002.jpg,HAPPINESS
240,Andy_Warhol_0001.jpg,NEUTRAL
3252,Michael_Winterbottom_0003.jpg,HAPPINESS
204,Ana_Paula_Gerard_0001.jpg,HAPPINESS
1634,Gerhard_Schroeder_0088.jpg,ANGER
2510,Jose_Bove_0001.jpg,HAPPINESS
2404,John_Elway_0001.jpg,SURPRISE
4672,Vicente_Fox_0025.jpg,NEUTRAL
3733,Pupi_Avati_0004.jpg,HAPPINESS
1632,Gerhard_Schroeder_0084.jpg,NEUTRAL
1866,Hisao_Oguchi_0002.jpg,HAPPINESS
2231,Jennifer_Lopez_0019.jpg,HAPPINESS
3514,Norm_Coleman_0006.jpg,HAPPINESS
1039,David_Nalbandian_0013.jpg,NEUTRAL
3964,Rod_Paige_0001.jpg,NEUTRAL
4227,Silvio_Berlusconi_0008.jpg,HAPPINESS
385,Astrid_Betancourt_0001.jpg,NEUTRAL
3558,Park_Jung_Sung_0001.jpg,HAPPINESS
2512,Jose_Canseco_0003.jpg,NEUTRAL
283,Ann_Veneman_0006.jpg,NEUTRAL
4155,Serena_Williams_0031.jpg,NEUTRAL
4238,Silvio_Berlusconi_0030.jpg,HAPPINESS
1665,Gloria_Macapagal_Arroyo_0003.jpg,HAPPINESS
1073,Dennis_Kucinich_0006.jpg,ANGER
3361,Muammar_Gaddafi_0001.jpg,NEUTRAL
681,Carson_Palmer_0002.jpg,HAPPINESS
4252,Sophia_Loren_0005.jpg,HAPPINESS
4800,Yekaterina_Guseva_0001.jpg,HAPPINESS
3720,Prince_Charles_0004.jpg,NEUTRAL
4116,Scott_Peterson_0003.jpg,NEUTRAL
3942,Robert_Redford_0003.jpg,NEUTRAL
1835,Helena_Schneider_0001.jpg,HAPPINESS
3796,Ray_Sherman_0001.jpg,HAPPINESS
